V1,V2,V3,V4,V5,V6,V7,Class
1,0,7,0,26,3.415,33.370000000000005,3
2,0,19,0,20,13.5,37.875,1
0,0,0,0,21,10.5,45.235,2
1,0,8,0,35,3.415,33.370000000000005,3
0,0,0,0,33,10.5,45.235,2
0,0,0,0,0,10.5,45.235,2
0,0,0,0,32,10.5,45.235,2
1,0,24,0,19,3.415,33.370000000000005,3
1,0,22,0,8,3.415,33.370000000000005,3
2,0,10,0,43,13.5,37.875,1
1,0,11,0,12,3.415,33.370000000000005,3
1,0,32,0,20,3.415,33.370000000000005,3
1,0,21,0,38,6.27,33.370000000000005,3
1,0,23,0,11,6.27,33.370000000000005,3
0,0,0,0,11,10.5,45.235,2
1,0,24,0,14,6.27,33.370000000000005,3
1,0,7,0,33,6.27,33.370000000000005,3
1,0,16,0,10,6.27,33.370000000000005,3
1,0,26,0,34,6.27,33.370000000000005,3
1,0,9,0,10,6.27,33.370000000000005,3
1,0,18,0,54,6.27,33.370000000000005,3
1,0,21,0,12,6.27,33.370000000000005,3
2,0,10,0,19,14.5,37.875,1
1,0,13,0,31,6.27,33.370000000000005,3
0,0,0,0,55,10.5,45.235,2
1,0,14,0,6,6.27,33.370000000000005,3
1,0,12,0,27,6.27,33.370000000000005,3
0,0,0,0,14,10.5,45.235,2
0,0,0,0,46,10.5,45.235,2
1,0,18,0,7,6.27,33.370000000000005,3
0,0,0,0,34,10.5,45.235,2
1,0,12,0,16,6.27,33.370000000000005,3
0,0,0,0,46,10.5,45.235,2
0,0,0,0,6,10.5,45.235,2
1,0,21,0,10,6.27,33.370000000000005,3
0,0,0,0,6,10.5,45.235,2
0,0,0,0,30,10.5,45.235,2
1,0,33,0,18,6.27,33.370000000000005,3
0,0,0,0,21,10.5,45.235,2
1,0,31,0,34,6.27,33.370000000000005,3
1,0,18,0,30,6.27,33.370000000000005,3
1,0,25,0,12,6.27,33.370000000000005,3
1,0,29,0,13,6.27,33.370000000000005,3
0,0,0,0,47,10.5,45.235,2
1,0,18,0,36,6.27,33.370000000000005,3
1,0,6,0,12,6.27,36.45,3
1,0,25,0,18,6.27,36.45,3
0,0,47,0,11,10.5,45.235,2
1,0,30,0,9,6.27,36.45,3
1,0,14,0,11,6.27,36.45,3
1,0,14,0,6,6.27,36.45,3
1,0,14,0,28,6.27,36.45,3
1,0,11,0,14,6.27,36.45,3
2,0,17,0,24,14.5,37.875,1
1,0,22,0,27,6.27,36.45,3
0,0,0,0,23,10.5,45.235,2
1,0,24,0,17,6.27,36.45,3
1,0,21,0,0,6.995,36.45,3
0,0,0,0,8,10.5,45.235,2
0,0,0,0,47,10.5,45.235,2
1,0,21,0,12,6.995,36.45,3
1,0,22,0,20,6.995,36.45,3
1,0,20,0,16,6.995,36.45,3
1,0,18,0,27,6.995,36.45,3
1,0,31,0,41,6.995,36.45,3
1,0,13,0,24,6.995,36.45,3
2,0,19,0,22,14.5,37.875,1
1,0,18,0,0,6.995,36.45,3
1,0,8,0,53,6.995,36.45,3
1,0,11,0,11,6.995,36.45,3
0,0,0,0,21,10.5,45.235,2
1,0,29,0,12,6.995,36.45,3
1,0,11,0,11,6.995,36.45,3
1,0,36,0,8,6.995,36.45,3
1,0,38,0,57,6.995,36.45,3
1,0,21,0,18,6.995,36.45,3
1,0,32,0,12,6.995,36.45,3
2,0,17,0,35,14.5,37.875,1
1,0,30,0,23,6.995,36.45,3
0,0,0,0,55,10.5,45.235,2
1,0,8,0,26,6.995,36.45,3
1,0,8,0,18,6.995,36.45,3
1,0,22,0,20,6.995,36.45,3
1,0,22,0,7,3.415,25.045,4
1,0,9,0,12,3.415,25.045,4
1,0,14,0,32,6.27,25.045,4
0,0,0,0,24,10.5,45.235,2
1,0,14,0,34,6.27,25.045,4
0,0,0,0,0,10.5,45.235,2
1,0,9,0,9,6.27,25.045,4
2,0,17,0,13,14.5,37.875,1
1,0,29,0,35,6.27,25.045,4
0,0,0,0,9,10.5,45.235,2
1,0,25,0,12,6.27,25.045,4
0,0,0,0,55,10.5,45.235,2
1,0,30,0,6,6.27,25.045,4
3,0,46,0,43,14.5,37.875,1
0,0,0,0,14,11.35,45.235,2
0,0,0,0,8,11.35,45.235,2
1,0,27,0,0,6.27,25.045,4
1,0,38,0,16,6.27,25.045,4
1,0,22,0,12,6.27,25.045,4
3,0,44,0,11,14.5,37.875,1
1,0,20,0,36,6.27,25.045,4
0,0,0,0,18,6.995,36.45,3
1,0,16,0,8,6.27,25.045,4
1,0,20,0,19,6.27,25.045,4
1,0,22,0,28,6.27,25.045,4
1,0,30,0,13,6.27,25.045,4
1,0,35,0,11,6.27,25.045,4
1,0,8,0,17,6.27,25.045,4
0,0,0,0,35,6.995,36.45,3
1,0,24,0,29,6.27,25.045,4
1,0,35,0,25,6.27,25.045,4
1,0,21,0,38,6.27,25.045,4
1,0,21,0,15,6.27,25.045,4
1,0,23,0,8,6.27,25.045,4
2,0,43,0,14,14.5,37.875,1
1,0,14,0,27,6.27,25.045,4
0,0,0,0,19,6.995,39.315,3
3,0,49,0,13,14.5,37.875,1
1,0,22,0,26,6.27,25.045,4
0,0,0,0,38,6.995,39.315,3
1,0,28,0,11,6.27,25.045,4
1,0,29,0,12,6.27,25.045,4
0,0,0,0,29,6.995,39.315,3
0,0,0,0,9,6.995,39.315,3
0,0,0,0,32,6.995,39.315,3
0,0,0,0,9,6.995,39.315,3
0,0,0,0,36,6.995,39.315,3
1,0,8,0,21,6.27,25.045,4
1,0,12,0,26,6.27,25.045,4
3,0,44,0,8,14.5,37.875,1
1,0,39,0,30,6.27,25.045,4
1,0,29,0,28,6.27,25.045,4
1,0,27,0,38,6.27,25.045,4
1,0,11,0,26,6.27,25.045,4
1,0,18,0,16,6.27,25.045,4
1,0,34,0,9,6.27,25.045,4
1,0,13,0,30,6.27,25.045,4
1,0,15,0,10,6.27,25.045,4
1,0,33,0,40,6.27,25.045,4
2,0,19,0,19,14.5,37.875,1
1,0,31,0,32,6.27,25.045,4
1,0,63,0,24,6.995,25.045,4
0,0,0,0,25,6.995,39.315,3
1,0,38,0,6,6.995,25.045,4
2,0,54,0,40,14.5,37.875,1
1,0,11,0,0,6.995,25.045,4
1,0,59,0,9,6.995,25.045,4
0,0,0,0,21,6.995,39.315,3
2,0,19,0,32,14.5,37.875,1
2,0,17,0,9,14.5,37.875,1
0,0,0,0,33,6.995,39.315,3
1,0,4,0,33,6.995,25.045,4
1,0,63,0,9,6.995,25.045,4
1,0,7,0,39,6.995,25.045,4
1,0,22,0,11,6.995,25.045,4
0,0,0,0,28,6.995,39.315,3
1,0,8,0,5,6.995,25.045,4
1,0,29,0,48,6.995,25.045,4
0,0,0,0,38,6.995,39.315,3
2,0,19,0,47,14.5,37.875,1
1,0,22,0,8,6.995,25.045,4
0,0,0,0,6,6.995,39.315,3
2,0,17,0,10,14.5,37.875,1
0,0,0,0,39,6.995,39.315,3
0,0,0,0,31,6.995,39.315,3
2,0,10,0,18,14.5,37.875,1
2,0,30,0,0,14.5,37.875,1
1,0,32,0,22,6.995,25.045,4
1,0,6,0,17,6.995,25.045,4
0,0,0,0,33,6.995,39.315,3
2,0,26,0,33,14.5,37.875,1
1,0,8,0,24,6.995,25.045,4
0,0,0,0,22,6.995,39.315,3
1,0,31,0,10,6.995,25.045,4
0,0,0,0,22,6.995,39.315,3
2,0,26,0,31,14.5,37.875,1
3,0,31,0,10,14.5,37.875,1
3,0,31,0,32,14.5,37.875,1
0,0,0,0,38,6.995,39.315,3
1,0,20,0,17,6.995,25.045,4
1,0,21,0,7,6.995,27.63,4
2,0,17,0,11,14.5,37.875,1
1,0,28,0,5,6.995,27.63,4
3,0,44,0,10,14.5,37.875,1
1,0,8,0,24,6.995,27.63,4
1,0,32,0,12,6.995,27.63,4
1,0,24,0,35,6.995,27.63,4
0,0,0,0,11,7.67,39.315,3
2,0,19,0,0,14.5,37.875,1
1,0,27,0,26,6.995,27.63,4
1,0,13,0,23,6.995,27.63,4
1,0,25,0,16,6.995,27.63,4
0,0,40,0,28,7.67,39.315,3
1,0,11,0,40,6.995,27.63,4
1,0,24,0,24,6.995,27.63,4
1,0,27,0,0,6.995,27.63,4
2,0,26,0,20,15.64,37.875,1
0,0,0,0,42,7.67,39.315,3
1,0,13,0,36,7.67,27.63,4
0,0,0,0,11,7.67,39.315,3
0,0,0,0,17,7.67,39.315,3
1,0,21,0,33,7.67,27.63,4
0,0,0,0,46,7.67,39.315,3
1,0,14,0,27,7.67,27.63,4
1,0,27,0,21,7.67,27.63,4
0,0,0,0,24,7.67,39.315,3
1,0,18,0,1,7.67,27.63,4
1,0,11,0,19,7.67,27.63,4
1,0,32,0,24,7.67,27.63,4
0,0,0,0,26,7.67,39.315,3
1,0,9,0,14,7.67,27.63,4
2,0,42,0,47,15.64,37.875,1
1,0,24,0,0,7.67,27.63,4
1,0,11,0,4,7.67,27.63,4
1,0,12,0,21,7.67,27.63,4
0,0,0,0,47,7.67,39.315,3
1,0,11,0,35,7.67,27.63,4
0,0,0,0,4,8.530000000000001,39.315,3
1,0,20,0,8,7.67,29.652,4
0,0,0,0,38,8.530000000000001,39.315,3
0,0,0,0,18,8.530000000000001,39.315,3
1,0,11,0,0,7.67,29.652,4
0,0,0,0,20,8.530000000000001,39.315,3
2,0,10,0,17,15.64,37.875,1
1,0,22,0,11,7.67,29.652,4
1,0,24,0,42,7.67,29.652,4
0,0,0,0,22,8.530000000000001,39.315,3
1,0,22,0,47,7.67,29.652,4
2,0,19,0,0,15.64,37.875,1
0,0,0,0,0,8.530000000000001,39.315,3
2,0,26,0,21,15.64,37.875,1
1,0,12,0,21,7.67,29.652,4
1,0,6,0,22,7.67,29.652,4
2,0,10,0,0,15.64,37.875,1
0,0,0,0,21,8.530000000000001,39.315,3
1,0,27,0,11,7.67,29.652,4
1,0,18,0,26,7.67,29.652,4
2,0,17,0,35,15.64,37.875,1
2,0,18,0,33,15.64,37.875,1
1,0,36,0,14,7.67,29.652,4
1,0,12,0,32,7.67,29.652,4
2,0,17,0,6,15.64,37.875,1
0,0,0,0,4,8.530000000000001,39.315,3
1,0,21,0,14,7.67,29.652,4
1,0,8,0,13,7.67,29.652,4
0,0,0,0,14,8.530000000000001,39.315,3
1,0,25,0,9,7.67,29.652,4
3,0,41,0,22,15.64,37.875,1
1,0,23,0,10,7.67,29.652,4
1,0,8,0,2,7.67,29.652,4
1,0,14,0,30,7.67,29.652,4
0,0,0,0,11,8.530000000000001,39.315,3
1,0,15,0,33,7.67,29.652,4
2,0,19,0,14,15.64,37.875,1
1,0,9,0,29,7.67,29.652,4
1,0,59,0,16,7.67,29.652,4
1,0,14,0,47,7.67,29.652,4
0,0,0,0,10,8.530000000000001,39.315,3
0,0,0,0,10,8.530000000000001,39.315,3
1,0,6,0,35,7.67,29.652,4
0,0,0,0,52,8.530000000000001,39.315,3
1,0,7,0,19,7.67,29.652,4
1,0,35,0,30,7.67,29.652,4
2,0,19,0,35,15.64,37.875,1
1,0,15,0,37,7.67,29.652,4
1,0,21,0,14,7.67,29.652,4
2,0,18,0,26,15.64,37.875,1
0,0,0,0,31,8.530000000000001,39.315,3
0,0,0,0,7,8.530000000000001,39.315,3
1,0,27,0,21,7.67,29.652,4
1,0,8,0,20,7.67,29.652,4
0,0,0,0,15,8.530000000000001,39.315,3
2,0,10,0,8,15.64,37.875,1
1,0,34,0,8,7.67,29.652,4
0,0,0,0,38,8.530000000000001,39.315,3
2,0,56,0,24,15.64,37.875,1
0,0,0,0,34,8.530000000000001,40.67,3
1,0,24,0,38,7.67,29.652,4
0,0,0,0,12,8.530000000000001,40.67,3
1,0,12,0,52,7.67,29.652,4
3,0,41,0,26,15.64,37.875,1
1,0,34,0,20,7.67,29.652,4
3,0,31,0,31,15.64,37.875,1
2,0,26,0,37,15.64,37.875,1
0,0,47,0,21,8.530000000000001,40.67,3
0,0,0,0,10,8.530000000000001,40.67,3
0,0,0,0,31,8.530000000000001,40.67,3
1,0,23,0,41,7.67,29.652,4
1,0,4,0,12,7.67,29.652,4
0,0,0,0,14,8.530000000000001,40.67,3
2,0,26,0,7,15.64,37.875,1
1,0,8,0,35,8.530000000000001,29.652,4
1,0,6,0,30,8.530000000000001,29.652,4
2,0,30,0,10,15.64,37.875,1
2,0,30,0,38,15.64,37.875,1
0,0,0,0,19,8.530000000000001,40.67,3
0,0,0,0,31,8.530000000000001,40.67,3
0,0,0,0,21,8.530000000000001,40.67,3
1,0,7,0,21,8.530000000000001,29.652,4
1,0,29,1,31,8.530000000000001,29.652,4
1,0,6,1,0,8.530000000000001,29.652,4
1,0,16,1,25,8.530000000000001,29.652,4
2,0,17,0,12,15.64,37.875,1
1,0,16,1,36,8.530000000000001,29.652,4
0,0,0,0,23,8.530000000000001,40.67,3
1,0,22,1,17,8.530000000000001,29.652,4
0,0,0,0,8,8.530000000000001,40.67,3
1,0,6,1,11,8.530000000000001,29.652,4
1,0,15,1,32,8.530000000000001,29.652,4
1,0,8,1,26,8.530000000000001,29.652,4
2,0,14,0,5,15.64,37.875,1
1,0,11,1,36,8.530000000000001,29.652,4
1,0,7,1,2,8.530000000000001,29.652,4
0,0,0,0,28,8.530000000000001,40.67,3
0,0,0,0,6,8.530000000000001,40.67,3
0,0,0,0,30,8.530000000000001,40.67,3
2,0,14,0,12,15.64,37.875,1
0,0,0,0,43,8.530000000000001,40.67,3
1,0,22,1,6,8.530000000000001,29.652,4
0,0,0,0,0,8.530000000000001,40.67,3
1,0,13,1,34,8.530000000000001,29.652,4
0,0,0,0,30,8.530000000000001,40.67,3
1,0,13,1,33,8.530000000000001,31.717000000000002,4
1,0,29,1,36,8.530000000000001,31.717000000000002,4
1,0,7,1,33,8.530000000000001,31.717000000000002,4
2,0,19,0,26,15.64,37.875,1
1,0,16,1,14,8.530000000000001,31.717000000000002,4
0,0,0,0,47,8.530000000000001,40.67,3
1,0,25,1,13,8.530000000000001,31.717000000000002,4
1,0,15,1,38,3.415,18.575000000000003,5
2,0,18,0,32,15.64,37.875,1
1,0,23,1,9,3.415,18.575000000000003,5
1,0,16,1,20,3.415,18.575000000000003,5
0,0,0,0,10,8.530000000000001,40.67,3
1,0,24,1,17,3.415,18.575000000000003,5
1,0,12,1,24,3.415,18.575000000000003,5
1,0,6,1,20,3.415,18.575000000000003,5
0,0,0,0,23,8.530000000000001,40.67,3
1,0,35,1,10,3.415,18.575000000000003,5
1,0,24,1,51,3.415,18.575000000000003,5
3,0,31,0,17,15.64,37.875,1
2,0,30,0,20,15.64,37.875,1
1,0,9,1,13,3.415,18.575000000000003,5
1,0,9,1,37,3.415,18.575000000000003,5
1,0,37,1,35,3.415,18.575000000000003,5
1,0,24,1,6,3.415,18.575000000000003,5
0,0,0,0,8,8.530000000000001,40.67,3
1,0,12,1,19,3.415,18.575000000000003,5
1,0,16,1,43,3.415,18.575000000000003,5
1,0,16,1,23,3.415,18.575000000000003,5
0,0,0,0,31,8.530000000000001,40.67,3
1,0,6,1,10,3.415,18.575000000000003,5
0,0,0,0,14,8.530000000000001,40.67,3
0,0,0,0,36,8.530000000000001,40.67,3
2,0,18,0,34,15.64,37.875,1
1,0,36,1,35,3.415,18.575000000000003,5
0,0,0,0,6,8.530000000000001,40.67,3
1,0,37,1,16,3.415,18.575000000000003,5
1,0,35,1,55,3.415,18.575000000000003,5
0,0,0,0,16,8.530000000000001,40.67,3
3,0,31,0,31,15.64,37.875,1
0,0,0,0,31,8.530000000000001,40.67,3
0,0,0,0,12,8.530000000000001,40.67,3
1,0,24,1,7,3.415,18.575000000000003,5
1,0,28,1,26,3.415,18.575000000000003,5
1,0,27,1,25,3.415,18.575000000000003,5
0,0,0,0,7,8.530000000000001,40.67,3
1,0,25,1,17,3.415,18.575000000000003,5
0,0,0,0,24,8.530000000000001,40.67,3
1,0,29,1,38,3.415,18.575000000000003,5
1,0,22,1,18,3.415,18.575000000000003,5
1,0,21,1,23,3.415,18.575000000000003,5
1,0,20,1,22,3.415,18.575000000000003,5
2,0,26,0,23,15.64,37.875,1
1,0,24,1,25,3.415,18.575000000000003,5
1,0,21,1,35,3.415,18.575000000000003,5
0,0,0,0,8,8.530000000000001,40.67,3
1,0,24,1,39,3.415,18.575000000000003,5
1,0,13,1,0,3.415,18.575000000000003,5
0,0,0,0,24,8.530000000000001,40.67,3
2,0,48,0,41,15.64,37.875,1
1,0,5,1,16,3.415,18.575000000000003,5
2,0,43,0,31,15.64,37.875,1
1,0,7,1,50,3.415,18.575000000000003,5
1,0,8,1,0,3.415,18.575000000000003,5
1,0,9,1,31,3.415,18.575000000000003,5
0,0,0,0,16,8.530000000000001,40.67,3
1,0,27,1,9,3.415,18.575000000000003,5
0,0,0,0,37,8.530000000000001,40.67,3
1,0,16,1,27,3.415,18.575000000000003,5
0,0,47,0,10,8.530000000000001,40.67,3
1,0,11,1,28,3.415,18.575000000000003,5
0,0,0,0,0,8.530000000000001,40.67,3
1,0,16,1,0,3.415,18.575000000000003,5
1,0,33,1,14,3.415,18.575000000000003,5
0,0,0,0,44,8.530000000000001,40.67,3
1,0,11,1,31,3.415,18.575000000000003,5
1,0,13,1,20,3.415,18.575000000000003,5
0,0,0,0,15,8.530000000000001,40.67,3
2,0,52,0,18,15.64,39.315,1
1,0,33,1,32,3.415,18.575000000000003,5
1,0,8,1,16,3.415,18.575000000000003,5
0,0,0,0,17,8.530000000000001,40.67,3
0,0,0,0,11,8.530000000000001,40.67,3
0,0,0,0,12,8.530000000000001,40.67,3
1,0,33,1,8,3.415,18.575000000000003,5
2,0,48,1,30,15.64,39.315,1
1,0,23,1,32,3.415,18.575000000000003,5
1,0,38,1,9,3.415,18.575000000000003,5
0,0,0,0,10,8.530000000000001,40.67,3
1,0,7,1,57,3.415,18.575000000000003,5
0,0,0,0,26,8.530000000000001,41.94,3
0,0,0,0,20,8.530000000000001,41.94,3
1,0,4,1,20,3.415,25.045,5
4,0,46,0,22,15.64,39.315,1
1,0,23,1,22,3.415,25.045,5
1,0,21,1,14,3.415,25.045,5
0,0,0,0,2,8.530000000000001,41.94,3
1,0,6,1,48,3.415,25.045,5
4,0,59,0,11,15.64,39.315,1
2,0,30,2,32,15.64,39.315,1
3,0,53,0,10,15.64,39.315,1
0,0,0,0,12,8.530000000000001,41.94,3
0,0,0,0,23,9.5,41.94,3
1,0,21,1,14,3.415,25.045,5
0,0,0,0,21,9.5,41.94,3
1,0,38,1,8,3.415,25.045,5
1,0,38,1,24,3.415,25.045,5
0,0,0,0,8,9.5,41.94,3
1,0,12,1,40,3.415,25.045,5
1,0,13,1,12,3.415,25.045,5
0,0,0,0,28,9.5,41.94,3
1,0,12,1,12,3.415,25.045,5
1,0,7,1,13,3.415,25.045,5
0,0,0,0,10,9.5,41.94,3
1,0,38,1,16,6.27,25.045,5
0,0,0,0,24,9.5,41.94,3
1,0,6,1,38,6.27,25.045,5
1,0,16,1,8,6.27,25.045,5
2,0,19,2,16,15.64,39.315,1
0,0,0,0,24,9.5,41.94,3
1,0,37,1,0,6.27,25.045,5
1,0,4,1,27,6.27,25.045,5
2,0,14,2,16,15.64,39.315,1
1,0,32,1,11,6.27,25.045,5
4,0,46,0,10,15.64,39.315,1
1,0,7,1,0,6.27,25.045,5
1,0,29,1,23,6.27,25.045,5
0,0,0,0,20,9.5,41.94,3
0,0,0,0,10,9.5,41.94,3
2,0,37,2,24,15.64,39.315,1
0,0,0,0,31,9.5,41.94,3
1,0,24,1,6,6.27,25.045,5
1,0,24,1,7,6.27,25.045,5
2,0,52,2,50,15.64,39.315,1
0,0,0,0,14,9.5,41.94,3
1,0,24,1,39,6.27,25.045,5
0,0,0,0,30,9.5,41.94,3
1,0,15,1,34,6.27,25.045,5
1,0,20,1,16,6.27,25.045,5
1,0,7,1,16,6.995,25.045,5
0,0,0,0,20,9.5,41.94,3
0,0,0,0,16,9.5,41.94,3
2,0,14,2,21,15.64,39.315,1
1,0,15,1,16,6.995,25.045,5
1,0,34,1,31,6.995,25.045,5
1,0,27,1,58,6.995,25.045,5
1,0,20,1,31,6.995,25.045,5
0,0,0,0,10,9.5,41.94,3
0,0,0,0,46,9.5,41.94,3
2,0,14,2,31,15.64,39.315,1
1,0,11,1,18,6.995,25.045,5
0,0,0,0,14,9.5,41.94,3
1,0,22,1,-2,6.995,25.045,5
0,0,0,0,20,9.5,41.94,3
1,0,16,1,20,6.995,25.045,5
2,0,17,2,11,15.64,39.315,1
2,0,19,2,30,15.64,39.315,1
2,0,17,2,30,15.64,39.315,1
2,0,42,2,40,15.64,39.315,1
0,0,0,0,23,9.5,41.94,3
0,0,0,0,44,9.5,41.94,3
1,0,6,1,36,6.995,25.045,5
1,0,6,1,20,6.995,25.045,5
1,0,28,1,13,6.995,25.045,5
1,0,9,1,44,6.995,25.045,5
0,0,0,0,11,9.5,41.94,3
2,0,10,2,40,15.64,39.315,1
0,0,0,0,14,9.5,41.94,3
1,0,11,1,13,6.995,25.045,5
0,0,0,0,8,9.5,41.94,3
0,0,0,0,29,9.5,41.94,3
0,0,0,0,9,9.5,41.94,3
1,0,7,1,9,6.995,25.045,5
1,0,35,1,9,6.995,25.045,5
0,0,0,0,10,9.5,41.94,3
1,0,9,1,42,6.995,25.045,5
1,0,12,1,41,6.995,25.045,5
0,0,0,0,26,9.5,41.94,3
3,0,41,0,0,15.64,39.315,1
2,0,48,2,31,15.64,39.315,1
0,0,0,0,34,9.5,41.94,3
2,0,10,2,21,15.64,39.315,1
0,0,0,0,30,9.5,41.94,3
0,0,0,0,7,9.5,41.94,3
0,0,0,0,14,9.5,41.94,3
0,0,0,0,33,9.5,41.94,3
0,0,47,0,9,9.5,41.94,3
0,0,0,0,8,9.5,41.94,3
3,0,53,0,6,15.64,39.315,1
2,0,14,2,32,15.64,39.315,1
1,0,20,1,35,6.995,25.045,5
1,0,35,1,0,6.995,25.045,5
3,0,31,0,31,15.64,39.315,1
1,0,21,1,46,6.995,25.045,5
1,0,7,1,18,6.995,25.045,5
0,0,0,0,6,9.5,41.94,3
1,0,4,1,30,6.995,25.045,5
0,0,0,0,10,9.5,41.94,3
0,0,0,0,7,9.5,41.94,3
1,0,8,1,2,6.995,25.045,5
1,0,11,1,58,6.995,25.045,5
4,0,46,0,22,15.64,39.315,1
0,0,0,0,22,9.5,41.94,3
0,0,0,0,40,9.5,41.94,3
1,0,23,1,21,6.995,25.045,5
0,0,0,0,39,10.5,41.94,3
1,0,29,1,0,6.995,25.045,5
2,0,30,2,13,15.64,39.315,1
2,0,18,2,9,15.64,39.315,1
1,0,24,1,16,6.995,25.045,5
0,0,0,0,30,10.5,41.94,3
1,0,9,1,28,6.995,25.045,5
0,0,0,0,36,10.5,41.94,3
0,0,0,0,10,10.5,43.345,3
1,0,8,1,6,6.995,25.045,5
1,0,21,1,15,6.995,25.045,5
1,0,38,1,40,6.995,25.045,5
1,0,11,1,18,6.995,25.045,5
1,0,27,1,13,6.995,25.045,5
1,0,7,1,7,6.995,25.045,5
1,0,24,1,29,6.995,25.045,5
2,0,26,2,7,15.64,39.315,1
1,0,20,1,37,6.995,25.045,5
1,0,16,1,12,6.995,25.045,5
1,0,16,1,27,6.995,25.045,5
2,0,17,2,36,15.64,39.315,1
1,0,27,1,26,6.995,25.045,5
2,0,10,2,16,15.64,39.315,1
1,0,24,1,22,6.995,25.045,5
1,0,29,1,30,6.995,25.045,5
0,0,0,0,22,10.5,43.345,3
3,0,31,0,6,15.64,39.315,1
0,0,0,0,30,10.5,43.345,3
1,0,12,1,8,6.995,25.045,5
0,0,0,0,25,10.5,43.345,3
1,0,6,1,10,6.995,25.045,5
0,0,0,0,8,10.5,43.345,3
1,0,11,1,20,6.995,25.045,5
0,0,0,0,2,10.5,43.345,3
1,0,12,1,0,6.995,25.045,5
1,0,35,1,18,6.995,25.045,5
1,0,16,1,44,6.995,25.045,5
1,0,20,1,30,6.995,25.045,5
2,0,26,2,20,17.14,39.315,1
2,0,18,2,13,17.14,39.315,1
1,0,35,1,38,6.995,25.045,5
1,0,12,1,35,6.995,25.045,5
0,0,0,0,29,10.5,43.345,3
1,0,16,1,14,6.995,25.045,5
1,0,21,1,19,6.995,25.045,5
1,0,35,1,40,6.995,25.045,5
0,0,0,0,31,10.5,43.345,3
2,0,10,2,52,17.14,39.315,1
0,0,0,0,40,11.35,43.345,3
0,0,0,0,6,11.35,43.345,3
1,0,11,1,41,6.995,25.045,5
1,0,20,1,12,7.67,25.045,5
1,0,39,1,6,7.67,25.045,5
1,0,23,1,37,7.67,25.045,5
1,0,33,1,8,7.67,25.045,5
0,0,0,0,46,11.35,43.345,3
1,0,11,1,47,7.67,25.045,5
0,0,40,0,47,11.35,43.345,3
1,0,25,1,9,7.67,25.045,5
1,0,35,1,23,7.67,25.045,5
1,0,35,1,32,7.67,25.045,5
2,0,54,2,55,17.14,39.315,1
0,0,0,0,10,11.35,43.345,3
0,0,0,0,1,11.35,43.345,3
1,0,15,1,12,7.67,25.045,5
3,0,31,0,0,17.14,39.315,1
1,0,13,1,8,7.67,25.045,5
3,0,44,0,11,17.14,39.315,1
1,0,24,1,35,7.67,25.045,5
1,0,22,1,26,7.67,25.045,5
2,0,10,2,33,17.14,39.315,1
2,0,29,2,18,17.14,39.315,1
2,0,37,2,18,17.14,39.315,1
2,0,14,2,12,17.14,39.315,1
0,0,0,0,12,11.35,43.345,3
0,0,0,0,13,11.35,43.345,3
1,0,9,1,24,7.67,25.045,5
2,0,18,2,32,17.14,39.315,1
0,0,0,0,44,11.35,43.345,3
0,0,47,0,10,11.35,43.345,3
1,0,21,1,11,7.67,25.045,5
0,0,0,0,17,11.35,43.345,3
1,0,24,1,49,7.67,25.045,5
1,0,21,1,18,7.67,25.045,5
4,0,46,0,44,17.14,39.315,1
1,0,7,1,1,7.67,27.63,5
0,0,0,0,53,11.35,43.345,3
1,0,11,1,0,7.67,27.63,5
0,0,0,0,11,11.35,43.345,3
1,0,13,1,21,7.67,27.63,5
1,0,38,1,14,7.67,27.63,5
1,0,11,1,0,7.67,27.63,5
3,0,53,0,22,17.14,39.315,1
0,0,0,0,9,11.35,43.345,3
0,0,0,0,11,11.35,43.345,3
0,0,0,0,12,8.530000000000001,31.717000000000002,4
2,0,54,2,2,17.14,39.315,1
1,0,24,1,18,7.67,27.63,5
0,0,0,0,42,8.530000000000001,31.717000000000002,4
1,0,8,1,30,7.67,27.63,5
2,0,17,2,19,17.14,40.67,1
0,0,0,0,9,8.530000000000001,31.717000000000002,4
1,0,7,1,18,7.67,27.63,5
2,0,17,2,27,17.14,40.67,1
1,0,22,1,54,7.67,27.63,5
1,0,28,1,40,7.67,27.63,5
2,0,30,2,18,17.14,40.67,1
1,0,21,1,12,7.67,27.63,5
0,0,0,0,12,8.530000000000001,31.717000000000002,4
2,0,30,2,8,17.14,40.67,1
3,0,31,0,16,17.14,40.67,1
0,0,0,0,8,8.530000000000001,31.717000000000002,4
1,0,6,1,11,7.67,27.63,5
4,0,46,0,1,17.14,40.67,1
3,0,53,0,22,17.14,40.67,1
1,0,33,1,44,7.67,27.63,5
0,0,0,0,10,8.530000000000001,31.717000000000002,4
1,0,16,1,6,7.67,27.63,5
0,0,40,0,6,8.530000000000001,31.717000000000002,4
2,0,26,2,32,17.14,40.67,1
0,0,0,0,24,8.530000000000001,31.717000000000002,4
1,0,7,1,11,8.530000000000001,27.63,5
1,0,8,1,24,3.415,18.575000000000003,6
2,0,37,2,16,11.35,45.235,2
0,0,0,0,12,8.530000000000001,31.717000000000002,4
0,0,0,0,16,8.530000000000001,31.717000000000002,4
0,0,0,0,0,8.530000000000001,31.717000000000002,4
0,0,0,0,8,8.530000000000001,31.717000000000002,4
3,0,35,0,22,17.14,40.67,1
2,0,19,2,10,11.35,45.235,2
2,0,37,2,7,11.35,45.235,2
